,tier,blue_kill,blue_firstBlood,blue_gold,blue_towers,blue_firstTower,blue_firstDragon,first_dragon,blue_firstRiftHerald,gold_diff,rift_herald,dragons_count,fire_dragon,water_dragon,air_dragon,earth_dragon,blue_win
2533,GOLD,7,0,22021,0,0,0,,1,-824,1,0,0,0,0,0,1
2534,GOLD,10,1,22582,0,1,1,,1,1408,1,0,0,0,0,0,1
2535,GOLD,15,1,23633,0,0,0,,0,-3566,0,0,0,0,0,0,1
2536,GOLD,12,0,24116,0,0,0,,0,-1302,0,1,0,0,0,1,1
2537,GOLD,12,1,26033,1,1,1,EARTH_DRAGON,1,3915,1,1,0,0,0,1,1
2538,GOLD,12,0,23690,0,1,1,AIR_DRAGON,1,-3440,0,1,0,0,1,0,0
2539,GOLD,9,0,22623,0,0,1,AIR_DRAGON,0,-882,0,1,0,0,1,0,1
2540,GOLD,13,1,24656,0,0,1,WATER_DRAGON,0,-1685,0,1,0,1,0,0,0
2541,GOLD,11,1,23656,0,0,0,,0,-3583,0,0,0,0,0,0,0
2542,GOLD,10,0,23265,0,0,0,,0,-1353,0,0,0,0,0,0,0
2543,GOLD,15,1,27486,1,1,0,,1,6439,1,1,1,0,0,0,1
2544,GOLD,11,1,23661,0,0,1,FIRE_DRAGON,0,1015,0,1,1,0,0,0,1
2545,GOLD,14,1,26621,1,1,0,,1,3776,1,0,0,0,0,0,1
2546,GOLD,7,1,24210,1,1,1,WATER_DRAGON,1,4451,1,2,1,1,0,0,1
2547,GOLD,13,0,25353,1,1,0,,1,2889,1,0,0,0,0,0,1
2548,GOLD,11,1,24072,0,1,0,,1,272,1,0,0,0,0,0,1
2549,GOLD,9,1,22412,0,0,0,,0,213,0,1,0,1,0,0,0
2550,GOLD,3,0,19650,0,0,1,FIRE_DRAGON,0,-6977,0,1,1,0,0,0,0
2551,GOLD,11,1,25138,1,1,0,,1,3170,1,0,0,0,0,0,0
2552,GOLD,9,1,26844,2,1,1,FIRE_DRAGON,1,5625,0,1,1,0,0,0,1
2553,GOLD,13,1,24940,0,1,0,,1,1783,1,1,0,1,0,0,0
2554,GOLD,13,0,25378,1,1,1,AIR_DRAGON,1,4662,0,1,0,0,1,0,1
2555,GOLD,9,0,23583,1,1,0,,1,-3000,1,0,0,0,0,0,0
2556,GOLD,15,1,25358,0,0,0,,0,35,0,0,0,0,0,0,1
2557,GOLD,13,0,26122,1,1,1,EARTH_DRAGON,1,4200,1,2,0,1,0,1,1
2558,GOLD,14,1,27926,1,1,1,AIR_DRAGON,1,6611,1,2,1,0,1,0,1
2559,GOLD,21,0,27452,1,1,1,WATER_DRAGON,1,5414,0,1,0,1,0,0,1
2560,GOLD,14,0,24750,0,1,0,,0,291,0,0,0,0,0,0,0
2561,GOLD,6,0,20651,0,0,0,,0,-7843,0,0,0,0,0,0,0
2562,GOLD,6,1,21229,0,0,0,,0,-375,0,0,0,0,0,0,0
2563,GOLD,10,0,22693,0,0,0,,0,-4848,0,0,0,0,0,0,0
2564,GOLD,7,0,20955,0,0,1,EARTH_DRAGON,0,-4650,0,1,0,0,0,1,0
2565,GOLD,13,0,25097,1,1,0,,1,669,1,0,0,0,0,0,1
2566,GOLD,9,1,22309,0,0,1,,0,-2983,0,0,0,0,0,0,0
2567,GOLD,15,0,25032,0,1,1,AIR_DRAGON,1,3486,0,1,0,0,1,0,1
2568,GOLD,10,1,23364,0,0,0,,0,803,0,0,0,0,0,0,1
2569,GOLD,13,0,24103,0,0,0,,0,1642,0,1,1,0,0,0,1
2570,GOLD,12,1,24196,0,1,1,EARTH_DRAGON,1,817,1,1,0,0,0,1,1
2571,GOLD,1,0,18529,0,0,0,,0,-7112,0,0,0,0,0,0,0
2572,GOLD,17,1,26973,1,1,1,AIR_DRAGON,1,4797,1,1,0,0,1,0,1
2573,GOLD,10,0,22984,0,1,1,,1,-223,1,0,0,0,0,0,0
2574,GOLD,12,1,23115,0,0,0,,1,527,0,0,0,0,0,0,1
2575,GOLD,7,1,21551,0,0,0,,0,-3629,0,0,0,0,0,0,1
2576,GOLD,2,0,18431,0,0,0,,0,-10966,0,0,0,0,0,0,0
2577,GOLD,8,1,22890,0,1,1,AIR_DRAGON,1,1784,1,1,0,0,1,0,1
2578,GOLD,7,0,21233,0,0,1,EARTH_DRAGON,1,-5073,1,2,0,0,1,1,0
2579,GOLD,6,1,20437,0,0,1,AIR_DRAGON,0,-4205,0,2,1,0,1,0,0
2580,GOLD,13,0,26662,0,1,1,EARTH_DRAGON,1,6891,1,1,0,0,0,1,1
2581,GOLD,15,0,27125,1,1,1,WATER_DRAGON,1,5051,1,1,0,1,0,0,1
2582,GOLD,10,1,24013,0,1,1,EARTH_DRAGON,1,3360,1,2,1,0,0,1,1
2583,GOLD,10,1,26878,2,1,1,FIRE_DRAGON,0,6315,0,1,1,0,0,0,1
2584,GOLD,10,1,26099,1,1,1,FIRE_DRAGON,1,2505,1,1,1,0,0,0,1
2585,GOLD,4,0,18184,0,0,0,,0,-7307,0,0,0,0,0,0,0
2586,GOLD,11,0,25793,1,1,0,,1,3804,1,0,0,0,0,0,1
2587,GOLD,9,0,24223,1,1,1,AIR_DRAGON,1,3693,0,1,0,0,1,0,1
2588,GOLD,15,0,23858,0,0,1,EARTH_DRAGON,0,-1645,0,1,0,0,0,1,1
2589,GOLD,9,0,25435,1,0,0,,0,-2993,0,0,0,0,0,0,0
2590,GOLD,5,0,20039,0,0,0,,1,-7692,1,0,0,0,0,0,0
2591,GOLD,14,0,24145,0,0,1,AIR_DRAGON,1,684,1,1,0,0,1,0,1
2592,GOLD,9,0,21870,0,0,1,EARTH_DRAGON,1,-2135,1,1,0,0,0,1,0
2593,GOLD,13,0,25338,0,0,0,,1,1244,1,0,0,0,0,0,0
2594,GOLD,9,1,23820,0,0,1,EARTH_DRAGON,0,-292,0,1,0,0,0,1,0
2595,GOLD,6,1,24079,2,1,0,,1,2130,1,0,0,0,0,0,1
2596,GOLD,10,0,23522,0,0,0,,1,-1159,1,0,0,0,0,0,0
2597,GOLD,11,0,23260,0,0,0,,1,-2830,1,0,0,0,0,0,0
2598,GOLD,9,1,24140,0,0,0,,1,1324,0,0,0,0,0,0,1
2599,GOLD,10,1,25057,0,1,1,EARTH_DRAGON,0,419,0,2,1,0,0,1,0
2600,GOLD,11,1,23831,0,0,1,WATER_DRAGON,1,-1567,0,1,0,1,0,0,1
2601,GOLD,6,0,19626,0,0,0,,0,-6942,0,0,0,0,0,0,0
2602,GOLD,5,0,20431,0,0,0,,0,-3175,0,0,0,0,0,0,0
2603,GOLD,22,1,29490,1,1,1,AIR_DRAGON,0,3170,0,2,0,1,1,0,0
2604,GOLD,19,1,27625,1,1,0,,1,7008,1,0,0,0,0,0,1
2605,GOLD,11,1,23965,0,0,0,,1,-399,1,1,1,0,0,0,0
2606,GOLD,11,1,25045,1,1,0,,1,2234,1,1,0,0,1,0,1
2607,GOLD,8,0,20798,0,0,0,,0,-8232,0,0,0,0,0,0,0
2608,GOLD,8,0,22269,0,0,0,,1,-4132,1,0,0,0,0,0,0
2609,GOLD,10,1,25007,1,0,1,WATER_DRAGON,1,3544,0,2,0,1,0,1,1
2610,GOLD,4,1,20838,0,1,1,FIRE_DRAGON,1,-1854,1,1,1,0,0,0,1
2611,GOLD,13,0,25244,0,0,0,,0,-2862,0,1,0,0,1,0,0
2612,GOLD,6,0,21008,0,0,0,,0,-6411,0,0,0,0,0,0,0
2613,GOLD,10,1,24716,1,1,1,FIRE_DRAGON,0,1765,0,1,1,0,0,0,1
2614,GOLD,17,0,26269,0,0,0,,0,-3142,0,0,0,0,0,0,0
2615,GOLD,7,0,22141,0,0,1,FIRE_DRAGON,0,-1361,0,1,1,0,0,0,1
2616,GOLD,15,1,27670,1,1,1,FIRE_DRAGON,1,2594,1,1,1,0,0,0,1
2617,GOLD,15,0,27318,1,0,1,FIRE_DRAGON,0,-811,0,1,1,0,0,0,0
2618,GOLD,11,1,23753,0,0,1,AIR_DRAGON,0,-2657,0,1,0,0,1,0,0
2619,GOLD,10,1,23033,0,0,0,,0,-4888,0,0,0,0,0,0,0
2620,GOLD,7,0,21169,0,0,1,WATER_DRAGON,0,-6108,0,1,0,1,0,0,0
2621,GOLD,3,0,20040,0,0,1,FIRE_DRAGON,1,-10568,1,1,1,0,0,0,0
2622,GOLD,17,0,25188,0,1,1,EARTH_DRAGON,1,2707,0,2,0,0,1,1,1
2623,GOLD,21,0,28912,2,1,1,WATER_DRAGON,1,6412,1,2,0,1,0,1,1
2624,GOLD,8,1,22069,0,0,1,EARTH_DRAGON,0,-2486,0,2,1,0,0,1,0
2625,GOLD,11,1,22987,0,0,1,WATER_DRAGON,0,-5525,0,1,0,1,0,0,0
2626,GOLD,7,0,21930,0,0,0,,0,-5338,0,0,0,0,0,0,0
2627,GOLD,9,0,24201,0,0,1,EARTH_DRAGON,0,11,0,1,0,0,0,1,1
2628,GOLD,22,1,30048,3,1,1,WATER_DRAGON,1,8753,1,2,0,1,1,0,1
2629,GOLD,7,0,23587,1,1,0,,1,-4726,0,0,0,0,0,0,0
2630,GOLD,7,0,23580,0,0,1,AIR_DRAGON,0,-448,0,1,0,0,1,0,0
2631,GOLD,2,1,5603,0,0,0,,0,1452,0,0,0,0,0,0,1
2632,GOLD,4,0,22749,0,1,0,,0,-818,0,0,0,0,0,0,0
2633,GOLD,12,0,24718,0,0,0,,0,964,0,0,0,0,0,0,0
2634,GOLD,9,1,22016,0,0,0,,0,-5797,0,0,0,0,0,0,0
2635,GOLD,5,0,20504,0,0,0,,0,-8692,0,0,0,0,0,0,0
2636,GOLD,10,1,22909,1,1,1,EARTH_DRAGON,1,880,1,1,0,0,0,1,0
2637,GOLD,12,1,25612,1,1,1,AIR_DRAGON,1,1364,1,1,0,0,1,0,1
2638,GOLD,9,0,22499,0,0,0,,0,-3450,0,0,0,0,0,0,0
2639,GOLD,11,0,23382,0,1,0,,0,-34,0,0,0,0,0,0,1
2640,GOLD,10,1,24916,1,1,1,WATER_DRAGON,1,1609,1,1,0,1,0,0,0
2641,GOLD,14,0,24790,0,0,0,,0,-2875,0,0,0,0,0,0,0
2642,GOLD,8,0,22971,0,1,1,EARTH_DRAGON,1,-761,1,1,0,0,0,1,0
2643,GOLD,19,0,28771,1,1,0,,1,10257,0,1,0,0,0,1,1
2644,GOLD,11,1,25953,3,1,1,AIR_DRAGON,1,5389,1,2,0,0,1,1,1
2645,GOLD,14,0,26524,0,1,1,FIRE_DRAGON,0,5711,0,2,1,0,1,0,1
2646,GOLD,19,1,28383,1,1,1,AIR_DRAGON,1,6586,1,2,0,0,1,1,1
2647,GOLD,21,1,32732,3,1,0,,1,10114,1,0,0,0,0,0,1
2648,GOLD,11,0,25011,0,0,1,EARTH_DRAGON,0,2103,0,1,0,0,0,1,0
2649,GOLD,16,1,25202,0,0,0,,0,1215,0,1,0,0,0,1,0
2650,GOLD,13,1,25132,0,1,1,AIR_DRAGON,1,1869,1,1,0,0,1,0,1
2651,GOLD,18,1,28534,2,1,1,WATER_DRAGON,1,9226,1,2,1,1,0,0,1
2652,GOLD,11,1,26344,1,1,1,EARTH_DRAGON,0,4685,0,1,0,0,0,1,1
2653,GOLD,8,1,23318,0,1,1,WATER_DRAGON,0,2817,0,1,0,1,0,0,1
2654,GOLD,12,1,22879,0,0,1,EARTH_DRAGON,0,-972,0,1,0,0,0,1,0
2655,GOLD,10,0,25215,1,1,1,AIR_DRAGON,1,3657,1,1,0,0,1,0,1
2656,GOLD,9,1,23238,0,0,0,,0,-267,0,0,0,0,0,0,1
2657,GOLD,7,0,23401,0,0,0,,1,-3382,1,0,0,0,0,0,0
2658,GOLD,10,1,24971,1,1,1,WATER_DRAGON,1,2902,1,1,0,1,0,0,1
2659,GOLD,11,0,24331,0,1,0,,1,-290,0,0,0,0,0,0,1
2660,GOLD,7,0,22644,0,0,1,AIR_DRAGON,0,-1059,0,1,0,0,1,0,0
2661,GOLD,20,1,29665,1,1,1,FIRE_DRAGON,0,8089,0,1,1,0,0,0,1
2662,GOLD,9,1,24180,0,0,1,FIRE_DRAGON,0,1905,0,2,1,1,0,0,1
2663,GOLD,9,1,22839,0,0,1,,0,514,0,0,0,0,0,0,1
2664,GOLD,9,0,21785,0,0,0,,0,-4440,0,0,0,0,0,0,0
2665,GOLD,7,1,21857,0,0,0,,1,-3057,1,0,0,0,0,0,0
2666,GOLD,9,1,24529,0,0,0,,0,2142,0,0,0,0,0,0,1
2667,GOLD,10,1,24044,0,0,0,,0,-2347,0,0,0,0,0,0,0
2668,GOLD,8,1,21260,0,0,0,,1,-4628,1,0,0,0,0,0,0
2669,GOLD,13,0,24841,0,1,1,EARTH_DRAGON,0,2220,0,1,0,0,0,1,0
2670,GOLD,13,0,25104,0,0,1,EARTH_DRAGON,0,-454,0,1,0,0,0,1,1
2671,GOLD,14,1,28438,2,1,1,WATER_DRAGON,1,5636,1,1,0,1,0,0,1
2672,GOLD,11,1,23970,0,0,0,,0,-2567,0,0,0,0,0,0,0
2673,GOLD,9,0,22493,0,0,0,,0,-5513,0,0,0,0,0,0,0
2674,GOLD,18,1,26245,1,1,1,AIR_DRAGON,1,3343,1,2,1,0,1,0,1
2675,GOLD,17,1,27169,1,1,0,,1,4677,1,0,0,0,0,0,1
2676,GOLD,4,1,21321,0,0,0,,0,-3808,0,0,0,0,0,0,0
2677,GOLD,19,1,28181,2,1,1,EARTH_DRAGON,0,6300,0,1,0,0,0,1,1
2678,GOLD,16,1,26929,2,1,1,FIRE_DRAGON,1,4622,1,1,1,0,0,0,1
2679,GOLD,8,1,22576,0,0,0,,0,-2154,0,0,0,0,0,0,0
2680,GOLD,16,1,28304,2,1,1,WATER_DRAGON,1,6174,1,1,0,1,0,0,1
2681,GOLD,12,0,24109,0,1,1,EARTH_DRAGON,0,895,0,1,0,0,0,1,1
2682,GOLD,6,0,20388,0,0,1,AIR_DRAGON,0,-2133,0,1,0,0,1,0,1
2683,GOLD,0,0,4449,0,0,0,,0,-1423,0,0,0,0,0,0,0
2684,GOLD,8,1,23704,0,0,0,,0,-2156,0,0,0,0,0,0,1
2685,GOLD,10,1,23646,0,0,0,,0,2240,0,0,0,0,0,0,0
2686,GOLD,7,1,22958,1,1,1,WATER_DRAGON,0,-1000,0,2,0,1,1,0,1
2687,GOLD,20,1,26671,0,1,0,,1,6451,1,1,0,0,1,0,1
2688,GOLD,21,0,30526,2,1,1,AIR_DRAGON,1,6503,1,1,0,0,1,0,1
2689,GOLD,6,1,23587,1,1,0,,1,3232,1,1,1,0,0,0,1
2690,GOLD,13,1,25646,0,1,0,,1,1550,1,0,0,0,0,0,1
2691,GOLD,5,1,21532,0,0,0,,0,-1676,0,0,0,0,0,0,1
2692,GOLD,16,0,26456,0,0,1,FIRE_DRAGON,1,1394,0,1,1,0,0,0,0
2693,GOLD,6,0,21648,0,0,1,AIR_DRAGON,0,-2371,0,1,0,0,1,0,0
2694,GOLD,11,0,22472,0,0,1,AIR_DRAGON,0,-3932,0,2,1,0,1,0,0
2695,GOLD,8,1,22595,0,0,0,,0,-1553,0,0,0,0,0,0,0
2696,GOLD,17,0,28982,1,1,0,,1,2201,1,0,0,0,0,0,1
2697,GOLD,14,0,25037,1,1,0,,1,-2002,1,0,0,0,0,0,1
2698,GOLD,9,1,26410,2,1,0,,1,3782,0,0,0,0,0,0,1
2699,GOLD,8,0,22359,1,0,0,,0,480,0,1,0,1,0,0,1
2700,GOLD,4,0,20294,0,1,1,WATER_DRAGON,1,467,1,1,0,1,0,0,1
2701,GOLD,4,1,22962,0,0,1,WATER_DRAGON,0,2052,0,1,0,1,0,0,1
2702,GOLD,6,1,21224,0,0,0,,0,-5364,0,0,0,0,0,0,0
2703,GOLD,14,0,25217,0,0,1,FIRE_DRAGON,0,512,0,1,1,0,0,0,1
2704,GOLD,8,1,24133,1,1,1,AIR_DRAGON,0,939,0,1,0,0,1,0,1
2705,GOLD,13,1,23815,0,0,1,EARTH_DRAGON,1,400,1,1,0,0,0,1,1
2706,GOLD,10,1,24175,0,1,1,WATER_DRAGON,0,2462,0,1,0,1,0,0,1
2707,GOLD,9,1,24105,0,1,1,AIR_DRAGON,1,2181,1,1,0,0,1,0,1
2708,GOLD,7,1,23629,1,0,0,,0,-3419,0,0,0,0,0,0,0
2709,GOLD,10,1,23983,0,1,1,FIRE_DRAGON,1,4807,1,2,1,0,0,1,1
2710,GOLD,10,0,22169,0,0,0,,0,-6372,0,0,0,0,0,0,0
2711,GOLD,11,1,24080,0,1,0,,0,933,0,0,0,0,0,0,1
2712,GOLD,8,1,21014,0,0,0,,0,-4459,0,0,0,0,0,0,0
2713,GOLD,12,1,23047,0,0,0,,0,-1982,0,0,0,0,0,0,0
2714,GOLD,13,0,24904,1,1,0,,1,293,1,0,0,0,0,0,1
2715,GOLD,14,1,24960,0,1,0,,1,2993,0,1,0,0,0,1,0
2716,GOLD,13,1,24584,0,1,1,AIR_DRAGON,0,-602,0,1,0,0,1,0,1
2717,GOLD,13,1,24667,0,1,1,FIRE_DRAGON,0,2754,0,2,1,1,0,0,1
2718,GOLD,14,1,27351,1,1,0,,0,5395,0,1,0,0,1,0,1
2719,GOLD,6,0,23384,1,1,1,AIR_DRAGON,0,784,0,1,0,0,1,0,1
2720,GOLD,7,0,21897,0,0,1,WATER_DRAGON,0,-3878,0,1,0,1,0,0,0
2721,GOLD,10,1,22751,0,0,1,WATER_DRAGON,0,-4849,0,2,0,1,0,1,0
2722,GOLD,11,0,23070,0,0,0,,0,-2626,0,0,0,0,0,0,1
2723,GOLD,3,0,19274,0,0,0,,0,-6669,0,0,0,0,0,0,0
2724,GOLD,17,1,27448,1,1,1,EARTH_DRAGON,1,3168,1,1,0,0,0,1,1
2725,GOLD,10,1,23875,0,1,0,,0,948,0,1,0,0,1,0,0
2726,GOLD,13,1,26925,1,1,0,,1,5441,1,0,0,0,0,0,1
2727,GOLD,2,0,20961,0,0,0,,1,-3133,1,0,0,0,0,0,0
2728,GOLD,16,1,26003,0,1,0,,0,2066,0,0,0,0,0,0,1
2729,GOLD,8,0,21946,0,0,1,WATER_DRAGON,0,-3106,0,1,0,1,0,0,0
2730,GOLD,8,1,21603,0,0,0,,0,-3653,0,0,0,0,0,0,1
2731,GOLD,7,0,21960,0,0,0,,0,-4640,0,1,0,0,0,1,0
2732,GOLD,14,1,25204,0,1,1,WATER_DRAGON,0,3691,0,1,0,1,0,0,1
2733,GOLD,7,1,21382,0,0,1,WATER_DRAGON,0,-2690,0,2,0,1,1,0,1
2734,GOLD,18,1,26196,0,0,1,FIRE_DRAGON,1,1939,0,1,1,0,0,0,1
2735,GOLD,9,1,23596,0,1,0,,1,2358,1,0,0,0,0,0,0
2736,GOLD,8,1,22614,0,1,1,FIRE_DRAGON,0,-1609,0,1,1,0,0,0,0
2737,GOLD,10,0,23177,0,0,0,,0,-2247,0,0,0,0,0,0,1
2738,GOLD,12,0,24922,0,0,1,EARTH_DRAGON,0,-973,0,1,0,0,0,1,0
2739,GOLD,16,1,28816,2,1,1,FIRE_DRAGON,1,9072,1,2,1,0,0,1,1
2740,GOLD,7,1,24720,0,1,1,AIR_DRAGON,1,4484,0,1,0,0,1,0,1
2741,GOLD,11,0,26551,0,1,0,,1,1734,1,0,0,0,0,0,1
2742,GOLD,11,0,24009,0,1,0,,0,82,0,0,0,0,0,0,1
2743,GOLD,9,1,24582,1,1,0,,1,722,1,0,0,0,0,0,1
2744,GOLD,5,0,22986,1,0,1,EARTH_DRAGON,1,-5706,1,1,0,0,0,1,0
2745,GOLD,7,0,21292,0,1,0,,1,-671,1,0,0,0,0,0,1
2746,GOLD,14,0,24772,1,1,1,FIRE_DRAGON,1,256,1,1,1,0,0,0,0
2747,GOLD,6,0,23001,0,0,0,,1,-939,1,0,0,0,0,0,0
2748,GOLD,7,1,22154,1,0,0,,1,-5502,1,0,0,0,0,0,0
2749,GOLD,7,0,22469,1,0,0,,0,-1636,0,0,0,0,0,0,0
2750,GOLD,12,1,25241,0,1,1,FIRE_DRAGON,1,2902,1,2,1,0,0,1,1
2751,GOLD,9,0,23656,0,0,1,AIR_DRAGON,1,-1556,1,2,0,1,1,0,1
2752,GOLD,8,0,22430,0,1,1,FIRE_DRAGON,1,-6,1,2,1,0,0,1,1
2753,GOLD,11,0,23640,0,0,0,,0,-336,0,0,0,0,0,0,0
2754,GOLD,7,1,21957,0,0,1,FIRE_DRAGON,1,-3332,1,2,1,1,0,0,1
2755,GOLD,5,0,19543,0,0,0,,0,-10493,0,0,0,0,0,0,0
2756,GOLD,7,1,21799,0,0,0,,0,-2414,0,1,1,0,0,0,0
2757,GOLD,6,0,21941,0,1,1,WATER_DRAGON,1,-516,0,1,0,1,0,0,1
2758,GOLD,12,1,25414,1,1,1,EARTH_DRAGON,1,1778,0,1,0,0,0,1,0
2759,GOLD,6,0,22992,0,0,0,,1,-1470,1,0,0,0,0,0,0
2760,GOLD,11,0,23987,0,1,1,EARTH_DRAGON,0,1088,0,1,0,0,0,1,0
2761,GOLD,8,0,22483,0,0,0,,0,-1131,0,0,0,0,0,0,1
2762,GOLD,10,1,23433,0,1,1,EARTH_DRAGON,0,319,0,1,0,0,0,1,1
2763,GOLD,15,1,26718,1,1,0,,1,1006,1,0,0,0,0,0,1
2764,GOLD,8,1,23843,0,1,0,,0,521,0,1,0,0,1,0,1
2765,GOLD,10,1,26355,2,1,1,WATER_DRAGON,1,5106,1,2,0,1,1,0,1
2766,GOLD,5,0,21517,0,0,0,,0,-1377,0,1,0,1,0,0,0
2767,GOLD,7,0,22816,0,0,0,,0,-1709,0,0,0,0,0,0,0
2768,GOLD,14,1,26313,1,1,0,,1,6194,1,0,0,0,0,0,1
2769,GOLD,6,1,22416,0,1,0,,1,689,1,1,0,0,0,1,1
2770,GOLD,14,0,26845,3,1,1,FIRE_DRAGON,1,2516,1,1,1,0,0,0,0
2771,GOLD,15,1,28349,2,1,0,,1,8081,1,0,0,0,0,0,1
2772,GOLD,7,0,22743,0,0,0,,0,-4195,0,1,0,0,0,1,0
2773,GOLD,3,0,21654,0,1,0,,1,-2589,1,0,0,0,0,0,0
2774,GOLD,12,1,25386,1,1,1,WATER_DRAGON,1,3437,1,2,1,1,0,0,1
2775,GOLD,7,1,22104,0,1,1,WATER_DRAGON,0,-2345,0,1,0,1,0,0,0
2776,GOLD,11,1,23290,0,0,0,,0,-3219,0,0,0,0,0,0,0
2777,GOLD,16,1,26601,0,1,0,,1,1031,1,0,0,0,0,0,0
2778,GOLD,20,0,28779,1,1,0,,1,9310,0,0,0,0,0,0,1
2779,GOLD,12,1,26497,0,1,1,WATER_DRAGON,0,3472,0,2,1,1,0,0,1
2780,GOLD,17,1,28071,1,1,1,AIR_DRAGON,1,6168,1,1,0,0,1,0,1
2781,GOLD,4,0,21292,0,0,1,FIRE_DRAGON,0,-1730,0,1,1,0,0,0,0
2782,GOLD,13,1,25647,1,1,1,FIRE_DRAGON,1,4113,1,1,1,0,0,0,1
2783,GOLD,10,1,23718,0,1,1,EARTH_DRAGON,1,-761,1,1,0,0,0,1,0
2784,GOLD,15,1,25569,0,0,0,,1,-1495,0,0,0,0,0,0,0
2785,GOLD,2,0,18412,0,0,0,,0,-7699,0,0,0,0,0,0,0
2786,GOLD,14,1,26142,0,1,0,,1,3025,0,1,1,0,0,0,1
2787,GOLD,14,0,26389,1,0,0,,0,-1386,0,0,0,0,0,0,1
2788,GOLD,12,1,25699,1,1,0,,1,1736,1,0,0,0,0,0,0
2789,GOLD,10,1,27110,3,1,0,,1,4122,1,1,0,0,0,1,1
2790,GOLD,13,1,23011,0,0,0,,0,-1301,0,0,0,0,0,0,1
2791,GOLD,8,1,22324,0,1,1,AIR_DRAGON,1,-1456,1,1,0,0,1,0,0
2792,GOLD,21,1,32124,3,1,0,,1,9028,1,0,0,0,0,0,1
2793,GOLD,10,0,24392,1,1,0,,1,1187,1,0,0,0,0,0,1
2794,GOLD,7,0,22517,0,0,1,AIR_DRAGON,0,-4581,0,2,0,1,1,0,0
2795,GOLD,19,0,27880,1,1,0,,1,4520,1,0,0,0,0,0,1
2796,GOLD,7,1,22659,0,1,0,,1,825,1,0,0,0,0,0,1
2797,GOLD,6,0,21515,0,0,0,,0,-4589,0,0,0,0,0,0,0
2798,GOLD,11,1,23806,0,0,0,,1,784,1,0,0,0,0,0,0
2799,GOLD,8,0,24696,1,1,0,,1,-335,1,0,0,0,0,0,0
2800,GOLD,10,0,26055,1,1,0,,0,938,0,0,0,0,0,0,0
2801,GOLD,9,1,23363,1,1,1,FIRE_DRAGON,1,904,1,2,1,0,0,1,0
2802,GOLD,8,1,24056,1,1,1,WATER_DRAGON,1,2678,1,1,0,1,0,0,1
2803,GOLD,12,1,23842,0,0,1,WATER_DRAGON,0,17,0,1,0,1,0,0,1
2804,GOLD,17,1,27426,1,1,0,,1,3719,0,1,0,0,0,1,1
2805,GOLD,6,0,21363,0,0,0,,0,-4571,0,1,0,0,1,0,1
2806,GOLD,7,1,22113,0,0,1,EARTH_DRAGON,0,-3349,0,2,0,1,0,1,0
2807,GOLD,9,1,23914,0,1,1,FIRE_DRAGON,0,3083,0,1,1,0,0,0,1
2808,GOLD,20,1,27685,0,0,0,,0,193,0,0,0,0,0,0,1
2809,GOLD,8,0,22043,0,0,0,,0,-1688,0,0,0,0,0,0,1
2810,GOLD,11,0,24035,0,0,0,,0,1110,0,0,0,0,0,0,0
2811,GOLD,4,0,20319,0,0,0,,0,-1912,0,0,0,0,0,0,0
2812,GOLD,16,1,28602,1,1,1,EARTH_DRAGON,1,4111,0,1,0,0,0,1,1
2813,GOLD,10,0,23205,0,0,0,,0,-2989,0,0,0,0,0,0,1
2814,GOLD,5,0,21644,0,0,0,,0,-3713,0,0,0,0,0,0,0
2815,GOLD,10,0,24079,0,1,0,,1,2390,0,1,0,0,1,0,1
2816,GOLD,8,1,22021,0,0,1,WATER_DRAGON,1,-3551,1,1,0,1,0,0,1
2817,GOLD,12,0,23352,0,1,0,,1,1534,1,0,0,0,0,0,1
2818,GOLD,16,0,25095,0,1,1,WATER_DRAGON,1,-14,0,2,0,1,0,1,1
2819,GOLD,11,1,23321,0,0,0,,0,-3986,0,0,0,0,0,0,0
2820,GOLD,17,1,28974,1,1,0,,1,531,1,0,0,0,0,0,0
2821,GOLD,8,1,23221,0,0,0,,0,-7704,0,0,0,0,0,0,0
2822,GOLD,8,1,22763,0,0,0,,1,-2760,0,0,0,0,0,0,1
2823,GOLD,3,0,19844,0,0,0,,0,-2092,0,0,0,0,0,0,0
2824,GOLD,6,1,24411,0,1,0,,1,2530,1,1,1,0,0,0,1
2825,GOLD,5,1,23088,1,1,1,EARTH_DRAGON,1,1119,1,2,0,1,0,1,1
2826,GOLD,8,1,22922,0,1,1,FIRE_DRAGON,0,-531,0,1,1,0,0,0,0
2827,GOLD,10,0,22784,0,0,0,,0,-7280,0,0,0,0,0,0,0
2828,GOLD,13,0,24409,0,0,0,,0,-1499,0,0,0,0,0,0,0
2829,GOLD,16,1,29231,3,1,1,FIRE_DRAGON,1,9471,1,2,1,1,0,0,1
2830,GOLD,11,0,23007,0,1,0,,1,-2031,1,1,0,0,1,0,0
2831,GOLD,11,0,23949,0,0,1,AIR_DRAGON,1,317,1,1,0,0,1,0,1
2832,GOLD,15,1,24862,0,1,1,EARTH_DRAGON,0,514,0,1,0,0,0,1,0
2833,GOLD,6,1,21031,0,0,0,,1,-4232,1,0,0,0,0,0,0
2834,GOLD,10,1,25190,1,1,0,,1,4057,1,0,0,0,0,0,1
2835,GOLD,12,1,23383,0,0,0,,0,-5338,0,0,0,0,0,0,0
2836,GOLD,20,1,29713,2,1,1,AIR_DRAGON,1,7327,0,2,0,0,1,1,1
